Player,Season,Age,Team,Goals,Assist,G+A,Non_penalty_goals,Penalty_kicks-made,Penalty_kicks_attempted,Expected_goals,Non_penalty_xG,Expected_assisted_goals,xG+xAssisted_G,Expected_assists,Non_penalty_expGoals+assisted_goals,Goals-Expected_goals,Assists-expGoals_assisted,Non_penalty_expGoals_perShot,Shot_/90,Goals_per_shot,Goals_perShot_onTarget,Shots_onTarget,Shots_onTarget%,Passes_completed,Passes_attempted,Passes_completition%,Passes_toShot,Passes_into_last3rd,Passes_into18yard_box,Crosses_into18yard_box,Progressive_passes,TotDist_completed_passes,TotProgressive_passes,Completed_short_passes,Attempted_short_passes,Short_passes_Cmp%,Completed_medium_passes,Attempted_medium_passes,Medium_pass_Cmp%,Completed_long_passes,Attempted_long_passes,Long_passes_Cmp%,Carries/90,TotDist_Carries,PrgDist_Carries,Carries_10yards_forward,Carries_into_final_third,Carries_into18yard_box,Miscontrols,Dispossesd,Received,Prg_passes_received,Goal_creating_actions,PassLive_lead_goal,Shot_creating_actions,PassLive_lead_shot_attempt,Aerials_Won%,Yellow_cards,Red_cards,Fouls_committed,Fouls_drawn,Tackles_on_players,Tackles_won,Tackles_on_dribblers,Lost_challange_drib_player,Blocking_ball,Blocking_shots,Blocking_pass,Interceptions,Tackles_+Interc,Clearences,Mistakes_leadto_shot,Live_ball_passes,Dead_ball_pass,Passes_freeKick,Passes_behind_defenders,Swing_passes,Crosses,Corner_kikcs,Offsides,Succ_Takes_on%,Tkld_During_Take_On%,Touches/90,Touches_Def_Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Role,Tier_league
Mehdi Abeid,2020-2021,27,Nantes,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,-0.1,-0.1,0.05,1.4,0,,0,0,41.2,49,84.3,0.8,4.4,0.5,0.3,4.4,725.9,199.6,19,20.3,93.6,16.3,18.1,89.8,4.8,7.9,60.3,36.3,195.3,92.2,2.2,1.6,0.2,1.6,0.7,38.3,1.1,0.1,0.1,2.1,1.2,41.9,0.3,0,2.1,1.5,2.3,1.3,1,1,0.6,0.1,0.5,1.4,3.7,0.7,0,45.1,3.5,2.3,0,0.6,2.7,1,0.1,70.4,29.6,58.1,1.6,12.5,36.9,10.2,0.7,58.1,CM,0
Mehdi Chahiri,2020-2021,24,Strasbourg,0.2,0,0.2,0.2,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,-0.1,0.08,2.4,0.1,0.29,0.8,33.3,22.1,30.2,73.2,0.9,2.1,0.8,0,4.2,338.5,104.9,10.9,13.4,81.5,8.4,10.6,79.8,1.5,3.3,44.8,28.8,167.2,80.7,2.7,1.7,0.8,3.6,2.5,32,8.7,0.1,0,2.6,1.9,47.8,0,0,0.4,1,2,0.9,0.9,1.3,1,0,1,0.7,2.7,0.6,0,29.3,0.8,0,0.1,0.2,1.1,0.1,0.2,63.6,36.4,45.4,0.7,5.7,18.2,22.4,3,45.4,CM,0
Mehdi Merghem,2018-2019,21,Guingamp,0,0.1,0.1,0,0,0,0.2,0.2,0,0.2,0,0.2,-0.2,0.1,0.07,3,0,0,0.5,16.7,25.3,36.2,70,0.2,2.9,0.6,0.4,3.9,426.7,107.2,12.6,15.2,82.8,9.9,13.2,74.5,2.4,5.1,46.3,30.3,219.7,92.2,2.5,2,0.2,2.1,2.2,34.1,6.1,0.1,0.1,1.9,1.1,53.3,0.4,0,1.4,0.9,3.1,2.2,1.4,1.2,1.7,0.1,1.6,1.1,4.2,0.7,0,35.6,0.4,0,0.1,0.1,3.2,0,0,56.7,43.3,52.6,1.2,10.1,24.8,18.5,2.1,52.6,RW,0
Mehdi Zerkane,2020-2021,21,Bordeaux,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.11,1.1,0.07,0.14,0.5,46.7,36.8,43.9,83.8,1.1,3.6,0.7,0.2,4.2,500.3,130.4,21.5,24.3,88.8,12.4,14.3,86.8,1.1,1.7,68.2,35.5,220.6,98.6,2.3,1.7,0.2,2.1,1.4,40.9,3.6,0.3,0.2,2.7,2,50,0.2,0.1,1.6,1.9,1.7,1.1,0.4,1,1.1,0.2,1,0.7,2.4,0.4,0,43.1,0.7,0.2,0,0,0.6,0.1,0.1,43.2,56.8,54.9,0.9,8.3,32.8,14.5,1.7,54.9,AM,0
Mickaël Cuisance,2020-2021,20,Marseille,0.2,0.1,0.3,0.2,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0.09,0.8,0.22,0.67,0.3,33.3,36.5,43.9,83,0.8,4.3,1,0,4,549.8,110.5,21.4,23.6,91,10.2,12,85.3,3.1,4.5,68.6,36.5,169.6,72.1,1.7,1.6,0.3,3.3,3.1,42.8,4.7,0.3,0.3,2,1.7,34.5,0.3,0,2.9,1,2.1,1,0.9,2,1.1,0.1,1.1,0.3,2.4,0.4,0,42.9,1,0.4,0.1,0.4,0.8,0.2,0.1,39.4,60.6,55.5,0.4,5.6,34.9,15.6,1.7,55.5,CM,0
Mitchell van Bergen,2021-2022,21,Reims,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.1,1.1,0,0,0.5,41.7,12.7,20.6,61.8,1.6,0.1,1.1,0.5,1.3,198.8,56.6,7,8.7,81.1,3.1,5,61.8,1.8,4.3,42.6,18.6,128.5,50.2,2.2,1.3,1,3.2,0.6,17.7,4.9,0,0,2.5,1.6,15,0.1,0,0.7,0.4,0.7,0.5,0.5,0.8,0.8,0,0.8,0.4,1.1,0.6,0,16.9,3.3,0.9,0.1,0,4.5,1.7,0.9,60.9,39.1,29.9,0.6,4.3,9.9,16.4,2.5,29.9,RW,1
Moreto Cassamã,2020-2021,22,Reims,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,0.09,0.5,0.1,18.2,54.3,61.9,87.6,0.7,5,0.4,0,5,1127.4,293.4,18.2,19.6,93,25.5,27.6,92.3,9.9,13.3,74.3,44.5,211.2,96.4,0.8,0.8,0,1.5,0.5,50.6,0.5,0.1,0.1,1.8,1.4,31.6,0.4,0.1,1.3,1.2,2.2,1.6,1.2,1,0.8,0.3,0.6,1.6,3.8,1.5,0.2,59,2.8,2.5,0,1.3,0.8,0.3,0,81.8,18.2,70.7,3,23.6,42,6.1,0.1,70.7,CM,0
Moreto Cassamã,2021-2022,23,Reims,0.2,0,0.2,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-0.1,0.06,1.2,0.18,0.29,0.8,63.6,39.4,48.8,80.9,0.9,5.3,0.4,0,5.1,765.5,214.5,15.5,17.6,87.9,16.7,18.4,90.9,6.4,9.3,68.7,34.5,163.4,73.6,1.2,0.9,0.1,2,1,41.5,0.9,0.3,0.1,2.8,1.5,33.3,0.1,0,1.2,2.5,1.3,0.7,0.3,1.8,1.1,0.6,0.6,1,2.4,0.6,0,45.2,3.4,2.2,0,1.1,2.1,1.1,0,43.5,56.5,60,2,16,33.7,11,0.6,60,CM,0
Morgan Sanson,2017-2018,22,Marseille,0.4,0.1,0.5,0.4,0,0,0.2,0.2,0.1,0.4,0.1,0.4,0.1,-0.1,0.11,2.2,0.17,0.38,1,45.3,34.5,44.8,77.1,1.5,2.9,1.1,0.4,3.9,489.5,120,18.6,21.4,87.2,9.2,12.3,74.9,2.7,4.7,57,40.9,224.5,104.1,3.9,3.1,0.3,3,2.5,44.6,8.1,0.4,0.2,3.3,2.4,36.2,0.3,0,1.9,2.5,2.7,1.7,0.9,2.1,1.2,0,1.2,1,3.7,0.2,0,43.3,1.2,0.5,0.5,0.7,3.4,0.3,0.2,63.9,36.1,57.8,0.2,5.3,30.4,23.2,2.9,57.8,CM,1
Morgan Sanson,2018-2019,23,Marseille,0.2,0.1,0.3,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0,0.06,1.3,0.14,0.45,0.4,30.6,40.8,50.7,80.5,0.8,4.4,0.9,0.3,5.5,686.4,168.2,20.5,23,89.3,11.8,14.6,80.5,5.5,8.1,68.2,41,234.8,114.7,2.7,2.7,0.2,2.1,1.8,44.3,3.6,0.3,0.2,2.5,2,36.5,0.3,0,1.9,1.9,2.6,1.8,0.8,2.1,1.5,0,1.5,1.6,4.2,0.3,0,49.7,0.9,0.5,0.3,1,1.8,0,0,57.9,42.1,63.4,0.6,9.9,39.6,15.4,1.2,63.4,CM,2
Morgan Sanson,2019-2020,24,Marseille,0.2,0.2,0.4,0.2,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0.1,1.6,0.13,0.42,0.5,30.8,29.8,36.9,80.6,1.3,2.2,0.7,0.3,3.7,439.1,93,16.7,19,88,8.3,10.2,81.7,2.3,3.7,62.9,35.3,233.6,108.6,4,2.9,0.8,2.8,2.3,36.4,5.9,0.2,0.2,3.4,2.3,26.5,0.2,0,2.3,2.2,2.5,1.2,0.5,1.6,1.6,0.2,1.4,1,3.4,0.4,0,35.5,1.2,0.6,0.1,0.4,2.7,0.3,0.1,62.5,37.5,50.9,0.6,5.7,28,18.6,2.4,50.9,CM,1
Morgan Sanson,2020-2021,25,Marseille,0.2,0.3,0.5,0.2,0,0,0.1,0.1,0.3,0.4,0.2,0.4,0.1,0,0.09,1.2,0.18,0.67,0.3,27.3,27.9,37.3,74.9,1.4,2.7,0.5,0.4,3.5,408.2,119.4,15.9,19.1,83.4,8.7,10.6,82.5,1.9,3.7,50,27.6,159.3,74.7,2.2,1.9,0.2,2.8,1.4,32.8,5,0.4,0.2,1.9,1.3,30,0.2,0,2,1.1,2.3,1.3,1,2.1,1.3,0,1.3,1,3.3,0.5,0,35.1,2,1.2,0,0.3,2.1,0.4,0,47.4,52.6,48.5,1,7.8,26.7,14.9,1.7,48.5,CM,1
Moses Simon,2019-2020,24,Nantes,0.2,0.2,0.4,0.2,0,0,0.3,0.3,0.2,0.5,0.2,0.5,-0.1,0,0.15,1.8,0.12,0.28,0.7,41.9,20.3,28.1,72.3,1.5,1,1.1,0.2,2.4,267.9,79,13.1,15.3,85.4,5.3,7.4,70.6,0.7,1.5,48.6,27,218.8,128.8,6,2.9,2.2,2.9,2.1,29.4,9.6,0.3,0.2,3.1,2.3,18.8,0.1,0,0.5,1,0.6,0.3,0.2,0.6,0.2,0,0.2,0.3,1,0.2,0,26.7,1.3,0.2,0.1,0.1,2.9,0.2,0.4,44.4,55.6,38.4,0.2,3,13.2,23,4.6,38.4,LW,1
Moses Simon,2020-2021,25,Nantes,0.2,0.2,0.4,0.2,0,0,0.3,0.3,0.1,0.4,0.2,0.4,-0.1,0.1,0.19,1.4,0.14,0.29,0.7,45.9,18,28,64.3,1.2,1,0.9,0.3,2.1,264.3,78.7,11.1,13.7,80.8,4.9,7.8,63.2,1.2,3.6,33,24.7,172.3,90,4.5,1.9,1.9,2.6,1.8,26.3,8.6,0.3,0.2,2.6,1.8,37.3,0.1,0,0.7,1.1,1,0.5,0.7,0.7,0.9,0,0.9,0.6,1.6,0.6,0,24.9,2.9,0.6,0,0.2,5.2,1.8,0.2,50,50,39,0.7,4.6,12.9,22,4.2,38.9,LW,1
Moses Simon,2021-2022,26,Nantes,0.2,0.3,0.5,0.2,0,0,0.2,0.2,0.3,0.5,0.3,0.5,0.1,0,0.11,1.6,0.14,0.38,0.6,38.1,20.1,32,62.8,2.5,0.8,1.4,0.7,1.9,324.1,93.6,11.1,13.4,82.7,6.3,9.8,63.5,1.9,5.7,33.3,27.9,235,122.1,5.6,2.6,2.2,3,2,29.6,9.3,0.5,0.2,3.9,2.2,40.5,0.1,0,0.5,1,0.7,0.4,0.4,0.5,0.5,0.1,0.4,0.5,1.1,0.2,0,26.8,5.2,1.4,0.1,0.2,8,3.1,0.2,44.1,55.9,43,0.3,3.6,12.7,27.5,4.7,43,LW,1
Mounir Chouiar,2019-2020,20,Dijon,0.2,0,0.2,0.2,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,-0.2,0.09,2.3,0.1,0.24,1,43.6,26.8,37.9,70.6,2.6,1.9,1,0.1,3.2,447.7,140.7,13.9,17,81.4,8.6,11.5,75,3.2,6.8,47.8,30.6,234.3,116.3,4,2.5,1.2,2.9,2.2,31.5,5.3,0.1,0.1,4.9,2.2,50,0.2,0.1,2,1.2,2.2,1.4,0.7,1.8,0.5,0,0.5,0.8,2.9,0.8,0,30.9,6.9,2.2,0.2,0.2,5.4,3.4,0.2,62.5,37.5,51.8,0.9,6.6,24.1,22.7,3.3,51.8,LW,0
Mounir Chouiar,2020-2021,21,Dijon,0,0.1,0.1,0,0,0.1,0.1,0.1,0.2,0.3,0.1,0.3,-0.1,0,0.05,1.6,0,0,0.3,21.7,27.5,36.6,75,1.7,1.7,0.6,0,2.9,433.2,120,16.1,18.9,85.6,7.8,9.5,81.6,2.8,5.3,52.6,32,209.8,97.6,3.4,2,0.9,2.7,2.9,36.1,5.8,0.1,0.1,3.3,1.5,44.8,0.3,0,1.7,1.7,1.5,0.8,0.4,0.8,0.7,0,0.7,0.8,2.3,0.6,0,32.6,3.9,0.8,0.1,0.6,3.4,2,0.1,56.8,43.2,50.2,0.8,6.9,24.7,19.7,2.9,50.1,LW,0
Moussa Diaby,2018-2019,19,Paris S-G,0.2,0.5,0.6,0.2,0,0,0.2,0.2,0.3,0.5,0.3,0.5,0,0.2,0.1,1.8,0.09,0.29,0.6,30.4,35.3,44.3,79.5,1.6,1,1.6,0.2,2.9,425.3,88.2,23,25.9,88.7,8.8,11.3,77.6,0.6,1.3,47.1,38.3,240.1,125.6,4.7,2.5,2.1,2.7,1.9,43.5,11.7,0.8,0.6,2.7,2.1,18.2,0.1,0,1.2,0.5,1.1,0.6,0.2,0.7,0.6,0.1,0.5,0.9,2.1,0.5,0,42.7,1.5,0,0.5,0.2,2.4,0.3,0.2,55.6,44.4,54.6,0.8,5.9,20.5,28.7,5.4,54.6,RW,2
Moussa Doumbia,2018-2019,23,Reims,0.2,0.1,0.2,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,-0.1,0.05,1.6,0.1,0.21,0.8,48.3,27.9,36.5,76.4,1.1,1.9,1.3,0.4,4.1,427.3,87.5,15.8,18.2,87,8.6,11.1,77.2,2.2,3.9,55.7,34.5,258.6,133.3,4.2,2.9,0.8,3.5,2.2,37.1,7.2,0.5,0.2,3.4,2.2,31,0.3,0,1.6,3.8,1.6,0.7,0.6,1.6,0.4,0.1,0.3,0.4,2,0.7,0,34.9,1.3,0.3,0.1,0.8,2.1,0.4,0.5,51.6,48.4,49.3,0.7,8.8,21.4,20.6,2.3,49.3,LW,1
Moussa Doumbia,2019-2020,24,Reims,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.2,-0.1,-0.1,0.06,2.3,0.02,0.11,0.5,20.5,27.9,36.1,77.2,1.3,2.1,0.9,0.2,4.1,443,90.7,16.2,19.3,84,7.8,9.7,80,2.8,4.3,65.9,33.7,255.8,132.4,5.3,3.5,1.6,3.5,1.7,36.4,8.3,0.2,0.1,3.7,2.6,17.4,0.4,0.1,1,2.9,0.8,0.4,0.4,0.9,0.7,0.1,0.7,0.5,1.3,0.3,0,33.8,2.1,0.7,0.3,0.3,2.4,0.9,0.1,48.2,51.8,50.1,0.4,6.2,21.4,24,3.4,50.1,LW,0
Moussa Doumbia,2020-2021,25,Reims,0,0.1,0.1,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,-0.1,-0.1,0.04,1.5,0,0,0.3,20,31.7,39.7,79.8,1.5,2.9,0.9,0.4,4.6,482.1,91.8,17.4,19.5,89.2,9.9,12.2,81.1,2.4,4,60,39,270.8,143.7,5,2.9,2.2,3.7,1.3,40.6,10.2,0.4,0.3,3.5,2.7,15,0.1,0,0.8,3.2,1,0.6,0.4,1.8,0.5,0.1,0.4,1,2,0.4,0,37.7,1.8,0.7,0,0.3,3.4,1.1,0.2,46,54,53.4,0.7,7.4,22.1,25.1,3.6,53.4,LW,0
Myziane Maolida,2019-2020,20,Nice,0.1,0.3,0.4,0.1,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,0.1,0.1,2,0.07,0.2,0.7,33.3,33.9,42,80.6,1.7,2.3,1.3,0.3,3.7,453.3,115.2,24.4,28.9,84.3,8,10,80,0.9,1.6,58.3,36.8,238.1,139.3,4.8,3.6,1.9,2.3,2.7,41.3,16,0.3,0.3,4.4,3.3,45.5,0,0,1.3,0.8,1.9,1.3,0.7,0.9,1.1,0,1.1,0.4,2.3,0.4,0,41.6,0.4,0,0,0.1,1.2,0,0.1,48,52,53.6,0.7,7.2,24.5,23.1,4.5,53.6,LW,1
Myziane Maolida,2020-2021,21,Nice,0.3,0.1,0.3,0.3,0,0,0.2,0.2,0.2,0.3,0.2,0.3,0.1,-0.1,0.12,1.6,0.16,0.75,0.3,21.1,22.2,30.5,72.9,1.3,1.3,1.1,0.4,1.7,278.8,64.3,15.4,18.1,85.2,4.5,6.3,72,0.9,2.1,44,28.2,171.3,82.7,2.9,1.8,1.3,2.3,1.4,31.5,7.7,0.3,0.2,2.9,2.1,13.6,0.2,0,1.5,0.8,1.1,0.7,0.3,0.6,0.5,0.1,0.4,0.5,1.6,0.3,0,29.6,0.8,0.1,0,0.3,2.4,0.1,0.2,47.7,52.3,40.5,0.8,4.9,16.2,19.8,3.3,40.5,LW,0
Myziane Maolida,2018-2019,19,Nice,0,0.3,0.3,0,0,0,0.2,0.2,0.2,0.4,0.1,0.4,-0.2,-0.2,0.1,0.14,1.7,0,0,0.7,38.9,27,33.6,80.6,1.8,1.8,1.2,0.1,4.3,363.2,91.3,16.4,19.4,84.4,8.8,10.2,86.1,0.8,1.6,47.1,29.4,196.9,107.7,3.3,3,1.8,3.5,2.6,34.8,10.7,0.3,0.3,2.9,32.1,0.2,0,0.5,0.7,1.1,0.8,0.2,0.2,0.5,0,0.5,0.1,1.2,0.5,0,32.4,1.1,0,0.1,0.1,0.7,0,0.3,42.2,57.8,45.4,0.9,4.3,20.5,21.3,4.3,45.4,LW,1
Naïm Sliti,2017-2018,25,Dijon,0.3,0.2,0.5,0.2,0.1,0.1,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.08,2.2,0.09,0.22,0.9,41.1,24.6,36.6,67.2,2.3,2.2,1.9,0.4,4.6,418.2,158.3,12.3,15.4,79.8,7.8,11,70.7,3.2,6.6,48.2,32.3,240.1,128.8,4.4,3.5,1.3,2.9,2.8,33.8,6.6,0.6,0.2,5.6,2.8,27.5,0.1,0,0.9,2.6,1.8,1.3,0.8,1.3,0.9,0.1,0.8,0.5,2.4,0.3,0,30,6,2.4,0.7,0.2,4.4,2.8,0.4,80,20,47.5,0.4,4.2,19.7,25,2.3,47.4,LW,0
Naïm Sliti,2018-2019,26,Dijon,0.1,0.2,0.3,0.1,0,0,0.2,0.2,0.3,0.5,0.2,0.4,-0.1,-0.1,0.07,2.4,0.03,0.11,0.7,30.6,25.9,37.1,69.9,2.8,2.8,1.5,0.2,4.7,448.5,153.5,12.6,14.8,84.6,8.8,12,73.1,3.4,7.2,47,31.4,250.2,129.5,4.2,3.8,0.7,3.5,2.5,33,6.2,0.5,0.2,6.2,2.9,20.5,0.1,0,1.2,2.7,2.2,1.3,0.6,1.2,0.7,0,0.7,0.4,2.6,0.4,0,29.6,7.3,2.8,0.4,0.4,5.5,3.7,0.4,62.9,37.1,51.1,0.2,4.6,21.3,27.2,1.9,51,LW,0
Nabil Bentaleb,2021-2022,26,Angers,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0.9,0.07,0.14,0.4,46.7,44.9,54.2,82.7,0.2,4.8,0.3,0,4.9,773.3,239.3,19.2,22,87.6,19.8,23,86,3.9,5.7,68.8,44.7,205.7,78.3,0.7,0.8,0,2,0.5,44.1,1,0.1,0.1,1.1,0.9,60,0.2,0,1.7,0.8,2.5,1.4,1,0.8,1.4,0.5,0.9,1.7,4.2,0.8,0,52.6,1.5,1.4,0.1,0.2,0.2,0,0,64.5,35.5,64.9,1.9,17,40.9,7.9,0.6,64.9,DM,1
Nabil Fekir,2017-2018,24,Lyon,0.7,0.3,0.9,0.5,0.1,0.1,0.5,0.3,0.2,0.7,0.2,0.6,0.2,0.1,0.11,3.1,0.18,0.34,1.6,51.8,36.9,45.5,81.1,2.1,3.8,1.6,0.2,5.6,531.2,167.3,21.5,23.9,90,9.8,11.9,82.3,2.6,4.9,52.2,42.4,250.1,124.7,3.7,2.7,1.2,2.7,2.8,44.4,6.5,0.9,0.5,5.5,2.5,43.2,0.3,0,2.6,3.8,1.6,1.2,0.3,1.2,0.4,0,0.4,0.3,1.9,0.2,0,39.6,5.6,1.8,0.3,0.2,3.6,2.4,0.6,75.6,24.4,56.8,0.1,3.9,31.1,23.5,3.9,56.7,AM,2
Nabil Fekir,2018-2019,25,Lyon,0.4,0.3,0.7,0.2,0.2,0.3,0.5,0.3,0.2,0.7,0.2,0.5,-0.1,0.1,0.07,3.8,0.06,0.13,1.7,44.7,39.7,48.8,81.3,2.3,4.8,1,0.2,6.1,590.5,173.4,22.6,25.9,87.4,10.8,12.9,83.5,3.6,5.9,61.5,45.3,251.6,113.4,2.8,2.4,1.2,2.4,2,49.4,7.9,0.6,0.5,5.9,3.6,29.5,0.2,0,2,2.9,2.3,1.4,0.6,1.1,1.9,0,1.9,0.3,2.6,0.1,0,44,4.6,1.9,0.2,0.4,3.6,2.4,0.8,57.3,42.7,64.6,0.3,4.1,30.2,30.6,5.4,64.3,AM,2
Nacer Chadli,2018-2019,28,Monaco,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,-0.1,0.05,0.3,0,0,0.1,50,34.6,44,78.7,1,2.1,0.9,0,3.4,497,149.1,22.7,25.7,88.3,8.3,10.9,76.2,2.2,4.8,45.9,30.2,183.9,89,2.7,3.1,0.5,2.2,1.7,33.2,6.6,0.1,0.1,2.7,1,69.6,0.1,0,1.3,1,1.4,0.7,0.4,0.7,0.9,0.1,0.8,0.4,1.8,0.9,0,35.6,8.3,2,0.1,0,4.4,3,0.3,50,50,53.5,1.3,7.9,24.1,22.4,1.3,53.5,LW,1
Nampalys Mendy,2017-2018,25,Nice,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.03,0.1,0,,0,0,62.7,69.4,90.3,0.2,5.9,0,0,6,1062.4,265,29.5,31.5,93.5,26.1,28.2,92.7,5.6,7.3,76.9,46.2,208.3,102.6,0.9,0.5,0,0.5,0.6,62.2,0.6,0.2,0.2,1.1,1.1,50,0.2,0,1.6,1.4,1.2,0.6,0.5,1.1,0.8,0.1,0.7,1.2,2.4,0.9,0.1,67.9,1.4,1.4,0,0.9,0.2,0,0,75,25,75.1,1.5,14.7,55.7,5,0,75.1,DM,2
Nathanael Mbuku,2020-2021,18,Reims,0.2,0,0.2,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,-0.1,0.07,1.6,0.1,0.22,0.7,46.2,17.9,23.5,76,1,1.1,1.3,0.1,3.1,274.8,80.6,9.8,11.2,87.6,6.1,7.7,78.8,1.3,2.6,51.6,21.7,130.3,73.3,1.9,1.5,0.5,2,1.1,24.1,4.6,0.2,0.1,2.5,1.7,37.7,0.1,0,1.1,2.4,1.3,0.8,0.3,0.8,0.7,0,0.7,0.6,1.9,0.4,0,22.4,1,0.2,0.2,0.1,1.8,0.6,0.1,63.2,36.8,33.3,0.6,4.7,13.8,15.4,2.2,33.3,LW,0
Nathanael Mbuku,2021-2022,19,Reims,0.1,0.1,0.2,0.1,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0.07,2.1,0.06,0.15,0.8,39.4,16.6,23.7,70,0.6,2,0.6,0.1,2.5,244.4,61.6,8.8,11,80.3,5.6,7.8,71.5,1.1,2.1,51.5,23.8,182.9,90.1,3.6,2,0.5,2.3,1.6,24.4,5,0.3,0.2,2.9,1.5,41.7,0.1,0,0.6,2.5,0.9,0.8,0.1,0.4,0.9,0,0.9,0.7,1.6,0.3,0,22.5,1.1,0.3,0,0.1,2.2,0.4,0.1,61.9,38.1,34.5,0.8,4.3,16.5,14.6,2.3,34.5,LW,0
Nemanja Radonjić,2018-2019,22,Marseille,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,-0.2,0,0.07,2.1,0,0,0.3,12.5,15.6,23.5,66.3,0.5,0.8,0.5,0.3,2,217.5,53,9.3,11.6,79.5,3,4.8,63.9,1.3,2.1,62.5,24.8,205,104.3,3.7,2.9,1.9,3.2,1.6,26.6,8.6,0.1,0.1,2.5,1.5,23.1,0.3,0,0.8,0.4,1.1,0.7,0.7,1.5,0.4,0,0.4,0.7,1.7,0.5,0,23.3,0.1,0,0,0.3,1.6,0,0.5,44,56,36.5,0.4,4,13.3,20.4,4.4,36.5,LW,1
Nemanja Radonjić,2019-2020,23,Marseille,0.5,0.1,0.6,0.5,0,0,0.3,0.3,0.1,0.5,0.1,0.5,0.2,0,0.11,3.1,0.17,0.36,1.4,46.7,23.9,33.8,70.9,1.4,1.5,2.3,0.4,4.6,339.2,111.6,14.5,18.7,77.6,5.9,8,74.4,1.9,2.6,76,38.6,308.4,168.9,5.5,3.9,2.9,4.5,3.2,40.9,11.8,0.2,0.1,3.1,1.7,26.3,0.3,0,1.6,1.1,1,0.3,0.6,1.1,0.7,0,0.7,0.2,1.2,0.7,0,33.1,0.5,0,0.2,0.5,1.4,0.3,0.3,61,39,50.7,0.6,5.3,18.3,28.6,4.7,50.7,LW,1
Neymar,2018-2019,26,Paris S-G,0.9,0.4,1.4,0.6,0.3,0.3,0.7,0.4,0.4,1.1,0.4,0.9,0.2,0,0.15,3.1,0.2,0.5,1.3,40.8,51.5,66.4,77.6,2.6,7.4,4,0.1,11.1,759.6,294.8,27.6,31.9,86.5,14.1,17.4,81,4.6,8.4,54.5,59.2,439.1,240,7.8,5.4,2,4.3,4.5,70,8.6,1.5,0.9,6.4,3.7,72.7,0.1,0,0.8,3.6,0.9,0.6,0.3,1.1,0.5,0,0.5,0.3,1.2,0.1,0.1,58.5,7.3,2.1,2.6,0.4,3.5,3.9,0.4,60.5,38.7,83.1,0.1,4.1,40.8,39.7,6.8,82.7,LW,2
Neymar,2019-2020,27,Paris S-G,0.9,0.4,1.3,0.6,0.3,0.3,1,0.7,0.4,1.4,0.4,1.1,-0.1,0,0.17,4.5,0.14,0.28,2.2,48.5,50.1,64.9,77.1,2.7,7.7,4.4,0.3,10.9,742.1,266.4,28.1,32.4,86.7,13.2,17,77.5,4.9,8.6,57.1,59.2,432,225.8,7.5,6.1,1.6,5,3.1,71.2,10.9,1.2,1,6.8,4.5,20,0.3,0.1,1,4.2,0.8,0.5,0.2,1.2,0.7,0,0.7,0.3,1.1,0.1,0,58.7,5.9,1.5,1.4,0.9,3.8,3.3,0.1,60.8,39.2,84.3,0,5.1,39.7,41.3,6.7,84,LW,2
Neymar,2020-2021,28,Paris S-G,0.6,0.3,0.9,0.3,0.3,0.4,0.8,0.5,0.5,1.3,0.3,1,-0.3,-0.1,0.14,4.1,0.06,0.25,1,25,48.5,63.5,76.4,3.8,6.7,3.6,0.2,10.2,723.4,252.1,26.1,30.3,86.2,13.7,17.3,79,4.5,8.1,55.1,57.7,448.3,235.7,6.6,6.2,2,4.6,3.1,68.9,10.4,1,0.6,8.8,5.6,29.4,0.4,0.1,2.1,4.3,0.9,0.7,0.5,1.8,0.5,0,0.5,0.6,1.5,0,0,56.9,6,2,0.8,0.7,3.7,3.1,0.2,56.1,43.9,83.1,0.1,3.3,35.5,45.9,7.2,82.7,LW,2
